名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
駅前集会所,芝崎,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,7.4,135.3247150 ,33.7664370 ,,,,,,10,,みなべ町芝355-9,
ゆうゆう館,堺 植田 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,16,135.3268848 ,33.7522606 ,,,,,,183,,みなべ町埴田1444-1,
みなべ町保健福祉センター,谷口 東本庄,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,,耐震　,,,,,11,135.3302929 ,33.7930552 ,,,,,,300,,みなべ町東本庄100,
みなべ町社会福祉センター,片町  新町,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,津波浸水予測地域,☆☆☆,,耐震　,,,,,8,135.3234510 ,33.7660470 ,,,,,,300,,みなべ町芝447-2,
みなべ町介護予防センター,晩稲,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,,☆☆☆,,耐震　,,,,,11,135.3364960 ,33.7858480 ,,,,,,20,,みなべ町晩稲148-1,
ひかり保育所,東岩代  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆,☆☆,耐震　,,,,,19.6,135.2864570 ,33.7859587 ,,,,,,66,,みなべ町東岩代2059,
さくら会館,片町 芝崎,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,31.1,135.3290450 ,33.7691200 ,,,,,,25,,みなべ町芝7-2,
旧清川中学校　校舎,軽井川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,160.1,135.3994510 ,33.8545820 ,,,,,,300,,みなべ町清川2202,
うめ振興館,谷口,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,,,,,12.3,135.3270940 ,33.7906970 ,,,,,,200,,みなべ町谷口538-1,
なかよし作業所,埴田,,,,みなべ町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,16.1,135.3265940 ,33.7524680 ,,,,,,100,,みなべ町埴田1444-1,
特別養護老人ホームときわ寮梅の里,,,,,みなべ町,福祉避難所,,,,,耐震　,,,,,,135.3422062 ,33.8431850 ,,,,,,,,みなべ町滝437,
介護老人福祉施設　虹,,,,,みなべ町,福祉避難所,,,,,耐震　,,,,,,135.3278621 ,33.7514535 ,,,,,,,,みなべ町埴田1450-1,
清川公民館,軽井川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,160.2,135.3988040 ,33.8533465 ,,,,,,300,,みなべ町清川2223-3,
高城公民館,広野  滝,,,,みなべ町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震化済　,,,,,63,135.3556716 ,33.8468251 ,,,,,,200,,みなべ町広野9,
熊岡区民会館,熊岡 晩稲 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,7,135.3357940 ,33.7793300 ,,,,,,50,,みなべ町熊岡386,
上南部中学校　校舎,谷口 東本庄,,,,みなべ町,避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,,耐震　,,,,,11.3,135.3313720 ,33.7919080 ,,,,,,,,みなべ町東本庄91,
みなべ町生涯学習センター,谷口 東本庄,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,,,,,10.9,135.3305860 ,33.7915890 ,,,,,,300,,みなべ町谷口301-4,
上南部小学校　校舎,谷口 東本庄 ,,,,みなべ町,避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆☆,耐震　,,,,,10.7,135.3284300 ,33.7911420 ,,,,,,,,みなべ町谷口549,
岩代小学校　校舎,東岩代 西岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　,☆☆,☆☆,耐震　,,,,,26,135.2814270 ,33.7816750 ,,,,,,300,,みなべ町西岩代2162,
浜会場,東岩代  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆☆,,,,,,,4.8,135.2835208 ,33.7802424 ,,,,,,13,,みなべ町東岩代,
紀州南部ロイヤルホテル前,山内  ,,,,みなべ町,避難場所,洪水　地震　津波,,☆,☆☆☆,耐震　,,,,,28.9,135.3011040 ,33.7687460 ,,,,,,,,みなべ町山内348,
千鹿浦広場,千鹿浦  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,5.7,135.3153500 ,33.7691720 ,,,,,,,,みなべ町山内1466-1,
鎌田池公園,芝東  吉田  新庄,,,,みなべ町,避難場所,津波,,,☆☆,,,,,,10,135.3290920 ,33.7737170 ,,,,,,,,みなべ町東吉田,
猪の山公園,片町 芝崎,,,,みなべ町,避難場所,津波,,,☆☆☆,,,,,,31.1,135.3286050 ,33.7690010 ,,,,,,,,みなべ町芝,
金毘羅,芝  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,6.7,135.3219870 ,33.7711080 ,,,,,,,,みなべ町芝729-1,
プレア前,北道  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,8.5,135.3212580 ,33.7695340 ,,,,,,,,みなべ町北道198,
南部公民館,片町  外,,,津波は3階以上,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,,,,,6.5,135.3225660 ,33.7654990 ,,,,,,246,,みなべ町芝503,
南部高等学校　寄宿舎,芝崎  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,8,135.3240030 ,33.7655630 ,,,,,,,,みなべ町芝452-1,
南部高等学校　農場前,片町 芝崎 ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,8,135.3240030 ,33.7655630 ,,,,,,,,みなべ町芝528,
JR南部駅前,片町 芝崎 北道,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,7.7,135.3246480 ,33.7671250 ,,,,,,,,みなべ町芝371-2,
埴田グラウンド,埴田,,,,みなべ町,避難場所,洪水　津波,,☆,☆☆,,,,,,20.6,135.3277210 ,33.7581610 ,,,,,,,,みなべ町埴田929-2,
薬師寺,埴田,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆☆,,,,,,,6,135.3278210 ,33.7614380 ,,,,,,,,みなべ町埴田89,
和佐小学校,和佐,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,有,○,,発電機・投光器・毛布,19.1,135.2102690 ,33.8990960 ,○,,○,532,2600,1044,,日高川町大字和佐1549,
老人憩いの家「望月荘」,坂野川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,76,135.2954710 ,33.9276270 ,,,,72,,24,,日高川町大字坂野川362-1,
老人憩いの家「清流荘」,平岩,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,128,135.3522690 ,33.9792170 ,,,,66,,22,,日高川町大字原日浦57-1,
老人憩いの家「歳の神荘」,西原,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,70,135.2866090 ,33.9629310 ,,,,91,,30,,日高川町大字西原384-3,
林松寺,笠松,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,210,135.3871480 ,33.9563540 ,,,,100,350,150,,日高川町大字初湯川532,
療養温泉館,猪谷,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,228,135.4225850 ,33.9677440 ,,,,427,460,295,,日高川町大字初湯川1587,
李公民館,李,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,315,135.3868100 ,33.9923610 ,,,,70,,23,,日高川町大字愛川388,
役場中津支所,高津尾 西原 本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,54,135.2877670 ,33.9608580 ,○,,○,1659,,553,,日高川町大字高津尾29,
矢田コミュニティセンター,小熊,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,16.2,135.1905380 ,33.9138380 ,,,,60,,20,,日高川町大字小熊2508-1,
弥谷公民館,弥谷,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,187,135.3590760 ,33.9866410 ,,,,33,,11,,日高川町大字弥谷31,
鳴滝温泉館,中木,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,65,135.3002830 ,33.9482020 ,,,,200,,67,,日高川町大字高津尾852,
保健福祉センター,川原河 皆瀬 上越方 下越方,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,132,135.3674090 ,33.9827630 ,○,,○,2599,,866,,日高川町大字川原河261,
遍照寺,愛川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,294,135.3831620 ,33.9821620 ,,,,100,,33,,日高川町大字愛川113,
平集会所,平,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,,,,,,225,135.3852380 ,33.9605450 ,,,,80,,27,,日高川町大字初湯川213-293,
美山中学校,川原河 皆瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,133,135.3662050 ,33.9815480 ,○,,○,567,5700,2089,,日高川町大字川原河133,
美山漕艇場,串本,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,221,135.3975650 ,33.9619910 ,,,,395,,132,,日高川町大字串本2204-1,
畑ヶ瀬集会所,坂野川,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,86,135.3074550 ,33.9253750 ,,,,121,,40,,日高川町大字坂野川570,
旧大熊小学校,小川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,493,135.5606630 ,33.9939248 ,,,,670,,223,,田辺市龍神村　龍神485,
白寿苑,下滝本,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,49,135.2688850 ,33.9582590 ,,,,,,,,日高川町大字船津1664,
日高川町保健センター,土生 小熊,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,12.5,135.1856890 ,33.9121440 ,,,,200,,67,,日高川町大字土生715-3,
日高高等学校中津分校,高津尾 西原 本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,54,135.2884220 ,33.9627180 ,,,,611,7700,2770,,日高川町大字西原357,
淘太寺,西原 本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,76,135.2895270 ,33.9628250 ,,,,130,,43,,日高川町大字高津尾90,
長子集会所,小釜本,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,142,135.3115850 ,33.9383530 ,,,,96,,32,,日高川町大字小釜本290,
猪谷集会所,猪谷,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,229,135.4228100 ,33.9679000 ,,,,40,200,80,,日高川町大字初湯川1587,
猪谷パーク管理棟,猪谷,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,228,135.4215660 ,33.9678110 ,,,,147,700,282,,日高川町大字初湯川1587,
中津中学校,三佐 田尻,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,82,135.3112100 ,33.9300310 ,○,,○,752,3500,1417,,日高川町大字三佐26,
中津荘,尾曽,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,54,135.2946710 ,33.9578670 ,,,,900,1400,766,,日高川町大字高津尾1049,
丹生中学校,江川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,25,135.2200670 ,33.8912060 ,○,,○,1066,4300,1788,,日高川町大字江川533,
滝頭集会所,滝頭,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,163,135.3747080 ,33.9556150 ,,,,170,,57,,日高川町大字滝頭191-2,
大成中学校,鐘巻 土生,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,24.9,135.1800020 ,33.9149480 ,○,,○,500,10000,3500,,日高川町大字土生1228-2,
打尾集会所,打尾,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,135,135.3772990 ,33.9714770 ,,,,44,,15,,日高川町大字皆瀬781,
船着中学校,高津尾 西原 本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,53,135.2917480 ,33.9604130 ,,,,627,600,409,,日高川町大字高津尾266,
浅間集会所,浅間,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,149,135.3675840 ,33.9683760 ,,,,65,,22,,日高川町大字浅間54,
川辺西小学校,土生 小熊,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,11,135.1873300 ,33.9109950 ,○,,○,1178,4600,1926,,日高川町大字小熊3320-1,
西ノ川集会所,西ノ川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,272,135.4605810 ,33.9541250 ,,,,33,,11,,日高川町大字寒川1323-1,
上初湯川集会所,上初湯川,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,285,135.4101290 ,33.9952430 ,,,,93,,31,,日高川町大字上初湯川83,
上越方集会所,上越方,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,121,135.3593060 ,33.9673040 ,,,,65,230,98,,日高川町大字上越方21-5,
小薮川集会所,小藪川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,402,135.5102990 ,33.9588950 ,,,,20,,7,,日高川町大字寒川2230,
初湯川集会所,初湯川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,218,135.4078380 ,33.9732700 ,,,,40,,13,,日高川町大字初湯川1170-1,
山野小学校,山野  市川  大滝川 三津川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,60.3,135.2475700 ,33.8923100 ,○,,○,544,2000,848,,日高川町大字山野538,
山向寺,坂野川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,78,135.2940440 ,33.9282770 ,,,,115,,38,,日高川町大字坂野川255,
三百瀬小学校,平川 三百瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,42.4,135.2481760 ,33.9415230 ,○,,○,544,,181,,日高川町大字三百瀬884,
三十井川集会所,三十井川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,171,135.3241170 ,33.9877930 ,,,,97,,32,,日高川町大字三十井川84-1,
佐井ゴルフ記念館,佐井,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,70,135.2875960 ,33.9367690 ,,,,116,,39,,日高川町大字佐井597,
高野集会所,高野,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,270,135.4606050 ,33.9540850 ,,,,33,,11,,日高川町大字寒川61-2,
高畑集会所,江川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,45,135.2382040 ,33.8903820 ,,,,50,,17,,日高川町大字江川1740,
高津尾小学校,高津尾 西原 本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,54,135.2916410 ,33.9607600 ,,,,460,2400,953,,日高川町大字高津尾264,
江川小学校,江川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,22.5,135.2238160 ,33.8892560 ,○,,○,534,2200,911,,日高川町大字江川2149,
渓谷寺,三十木,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,117,135.3259620 ,33.9720950 ,,,,209,,70,,日高川町大字三十木33,
熊野川生活改善センター,熊野川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,156,135.3657650 ,33.9506580 ,,,,76,,25,,日高川町大字熊野川210-2,
極楽寺,佐井,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,82,135.2921770 ,33.9426260 ,,,,127,,42,,日高川町大字佐井171,
旧大星小学校,坂野川 老星 大又,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,,,,,,74,135.2919520 ,33.9285710 ,,,,499,5000,1833,,日高川町大字坂野川150,
旧川中第一小学校,田尻 小釜本,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,80,135.3155550 ,33.9352470 ,,,,519,2400,973,,日高川町大字田尻234,
旧子十浦小学校,姉子 三十木 原日浦,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,,,,,,105,135.3265950 ,33.9737500 ,,,,491,4700,1730,,日高川町大字三十木155,
旧たちばな保育所,三佐,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,75,135.3109580 ,33.9256690 ,,,,201,,67,,日高川町大字三佐252-3,
旧あやめ保育所,本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,53,135.2886850 ,33.9614000 ,,,,278,,93,,日高川町大字高津尾121,
旧ＪＡ愛徳支所,愛口,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,166,135.3782540 ,33.9584100 ,,,,200,,67,,日高川町大字初湯川35-1,
吉子集会所,平川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,39,135.2572370 ,33.9442250 ,,,,40,,13,,日高川町大字平川828-2,
観音寺,下滝本,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,46,135.2694640 ,33.9581080 ,,,,189,,63,,日高川町大字船津531,
寒川多目的施設,土居秋葉,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,,,,,,278,135.4655920 ,33.9539560 ,,,,672,5300,1990,,日高川町大字寒川137-1,
寒川診療所,土居梅原,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,304,135.4665950 ,33.9577640 ,,,,397,,132,,日高川町大字寒川297-1,
寒川共同会館,土居秋葉,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆☆,,非耐震,,,,,290,135.4687460 ,33.9557580 ,,,,1068,,356,,日高川町大字寒川228-1,
笠松小学校,平,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,217,135.3859410 ,33.9615290 ,○,,○,476,4000,1492,,日高川町大字初湯川213-117,
笠松集会所,笠松,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,195,135.3873190 ,33.9558870 ,,,,80,,27,,日高川町大字初湯川526-1,
皆瀬公民館,皆瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,139,135.3743910 ,33.9849420 ,,,,68,,23,,日高川町大字皆瀬547,
下平川集会所,平川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,34,135.2360150 ,33.9356820 ,,,,30,,10,,日高川町大字平川175,
下江川集会所,江川,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,20.2,135.2117570 ,33.8888330 ,,,,50,,17,,日高川町大字江川217,
下玄子集会所,玄子,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,26.4,135.2101290 ,33.9201010 ,,,,30,,10,,日高川町大字玄子125-1,
下越方集会所,下越方,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,131,135.3575930 ,33.9685670 ,,,,33,,11,,日高川町大字皆瀬111,
伊佐の川集会所,伊佐の川,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,,,,,,123,135.2806810 ,33.9818540 ,,,,59,,20,,日高川町大字高津尾1243,
安楽寺,三佐,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,98,135.3136290 ,33.9282890 ,,,,124,,41,,日高川町大字三佐131,
愛徳荘,平,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,226,135.3863590 ,33.9593890 ,,,,1817,,606,,日高川町大字初湯川202,
愛川児童館,愛川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,258,135.3864610 ,33.9813170 ,,,,68,,23,,日高川町大字愛川68-3,
愛口集会所,愛口,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,163,135.3782800 ,33.9581470 ,,,,120,,40,,日高川町大字初湯川33-1,
阿田木集会所,阿田木,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,138,135.3630700 ,33.9805520 ,,,,44,,15,,日高川町大字皆瀬252-1,
なかつ保育所,本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,51,135.2867800 ,33.9588420 ,,,,926,900,608,,日高川町大字高津尾1071,
かわべテニス公園,江川 和佐,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,50.9,135.2130370 ,33.8955210 ,,,,160,1600,586,,日高川町大字和佐2095,
お堂,下田原,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,102,135.3172500 ,33.9591790 ,,,,48,,16,,日高川町大字下田原218,
(高津尾川)区長宅,高津尾川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,203,135.2946390 ,33.9922660 ,,,,50,,17,,日高川町大字高津尾川65,
日高川町保健福祉センター,,,,,日高川町,福祉避難所,,,,,耐震　,,,,,,135.3678830 ,33.9829035 ,,,,,,,,日高川町大字川原河264,
日高川町立早蘇中学校,,,,,日高川町,福祉避難所,,,,,耐震　,,,,,,135.2236260 ,33.9358712 ,,,,,,,,日高川町大字蛇尾476,
日高川町立中津中学校,,,,,日高川町,福祉避難所,,,,,耐震　,,,,,,135.3113030 ,33.9298919 ,,,,,,,,日高川町大字三佐26,
日高川町農村環境改善センター,,,,,日高川町,福祉避難所,,,,,耐震　,,,,,,135.1868810 ,33.9112898 ,,,,,,,,日高川町大字小熊2416,
日高川町地域交流センター,,,,,日高川町,福祉避難所,,,,,耐震　,,,,,,135.2952820 ,33.9591441 ,,,,,,,,日高川町大字高津尾718-3,
日高川町かわべテニス公園,,,,,日高川町,福祉避難所,,,,,耐震　,,,,,,135.2135500 ,33.8957922 ,,,,,,,,日高川町大字和佐2095,
特別養護老人ホームときわ寮川辺園,,,,,日高川町,福祉避難所,,,,,耐震　,,,,,,135.2124260 ,33.8978225 ,,,,,,,,日高川町大字和佐2081-10,
寒川保育園,,,,,日高川町,福祉避難所,,,,,,,,,,,135.4971780 ,33.9831155 ,,,,,,,,日高川町大字寒川120,
介護老人福祉施設「美山の里」,平,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,234,135.3823730 ,33.9575020 ,,,,1271,,424,,日高川町大字初湯川213-1,
上初湯川ふれあいの家,上初湯川,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,293,135.4114270 ,33.9958040 ,,,,410,600,336,,日高川町大字上初湯川723-11,
下阿田木神社,阿田木,,,,日高川町,避難場所,地震　,,,,,,,,,138,135.3627420 ,33.9810770 ,,,,,1000,333,,日高川町大字皆瀬302,
八幡神社,小釜本,,,,日高川町,避難場所,地震　,,,,,,,,,164,135.3131520 ,33.9400980 ,,,,,340,113,,日高川町大字小釜本388,
小熊公園,小熊,,,,日高川町,避難場所,地震　,,,,,,,,,31.2,135.1964120 ,33.9087220 ,,,,,3300,1100,,日高川町大字小熊6083-1,
寒川第一小学校,宮平,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,有,○,,発電機・投光器・毛布,298,135.4694540 ,33.9549790 ,○,,○,485,1300,595,,日高川町大字寒川184,
平スポーツセンター,平,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,224,135.3865950 ,33.9601850 ,,,,897,13000,4632,,日高川町大字初湯川213-223,
川原河小学校,川原河 皆瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,134,135.3719500 ,33.9828380 ,○,,○,670,2300,990,,日高川町大字川原河381-1,
上田原集会所,上田原,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,113,135.3269920 ,33.9619740 ,,,,185,,62,,日高川町大字上田原203,
下田原集会所,下田原,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,92,135.3155660 ,33.9588500 ,,,,168,,56,,日高川町大字下田原261,
小釜本集会所,小釜本,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,89,135.3203400 ,33.9378020 ,,,,192,,64,,日高川町大字小釜本295-1,
