名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
熊岡地区畑崎付近,熊岡  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,19.1,135.3356970 ,33.7766170 ,,,,,,,,みなべ町熊岡,
東本庄地区赤坂弘治宅前空地,東本庄  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,20.3,135.3353160 ,33.7984360 ,,,,,,,,みなべ町東本庄,
東本庄地区永井恒雄宅前,東本庄  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,17,135.3366040 ,33.7949720 ,,,,,,,,みなべ町東本庄,
方丈権現神社,東本庄  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,21.2,135.3366200 ,33.7926590 ,,,,,,,,みなべ町東本庄,
片山地区南紀用水ポンプ場,谷口  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,16.5,135.3238310 ,33.7900640 ,,,,,,,,みなべ町谷口,
南部川右岸防災ヘリポート(タブチ池跡地),筋  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,30,135.3182310 ,33.7878840 ,,,,,,,,みなべ町筋,
閉谷政井谷二号橋付近,筋  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,29.7,135.3178660 ,33.7828640 ,,,,,,,,みなべ町徳蔵,
西中村墓地,西岩代  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,28.1,135.2724290 ,33.7909200 ,,,,,,,,みなべ町西岩代,
西岩代地区大師堂付近,西岩代  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,31.9,135.2777450 ,33.7875810 ,,,,,,,,みなべ町西岩代,
東岩代地区木下宅裏山,東岩代  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,14.1,135.2876590 ,33.7813520 ,,,,,,,,みなべ町東岩代,
東岩代地区三尾正明倉庫,東岩代  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,28,135.2843280 ,33.7784940 ,,,,,,,,みなべ町東岩代,
片倉地区千里球場入口付近,山内  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,35.2,135.2905230 ,33.7788820 ,,,,,,,,みなべ町山内,
山内地区国道42号峠付近,山内  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,18,135.3105920 ,33.7762250 ,,,,,,,,みなべ町山内,
諏訪神社付近高台,山内  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,20,135.3130270 ,33.7769650 ,,,,,,,,みなべ町山内,
新福寺裏高台（岡山）,山内  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,24.4,135.3152910 ,33.7781510 ,,,,,,,,みなべ町山内,
みなべＩＣ駐車場,新庄 徳蔵 ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,11.8,135.3266470 ,33.7802730 ,,,,,,,,みなべ町徳蔵,
紀州農協アグリセンターみなべ,芝 外 ,,,,みなべ町,避難場所,地震　津波,津波浸水予測地域,,☆,耐震　,,,,,4.9,135.3206550 ,33.7737010 ,,,,,,,,みなべ町気佐藤321-6,
みなべ町役場,芝 外 ,,,,みなべ町,避難場所,地震　津波,津波浸水予測地域,,☆,耐震　,,,,,4.6,135.3215570 ,33.7723270 ,,,,,,,,みなべ町芝742,
武道館,片町 外,,,津波は3階以上,みなべ町,避難場所,地震　津波,津波浸水予測地域,,☆,耐震　,,,,,6.8,135.3224150 ,33.7653880 ,,,,,,,,みなべ町芝503-6,
埴田医王寺（寺山）,埴田 外 ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,21,135.3288150 ,33.7635330 ,,,,,,,,みなべ町埴田,
堺地区小川商店付近高台,堺  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,23.6,135.3289650 ,33.7484990 ,,,,,,,,みなべ町堺,
堺地区日吉神社奥高台,堺  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,11,135.3327630 ,33.7485700 ,,,,,,,,みなべ町堺,
堺地区灰屋付近,堺  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,24,135.3298550 ,33.7452740 ,,,,,,,,みなべ町堺,
もとや魚店周辺,堺  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,12.3,135.3294050 ,33.7444260 ,,,,,,,,みなべ町堺,
堺地区地蔵尊裏高台,堺  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,13,135.3322530 ,33.7454920 ,,,,,,,,みなべ町堺,
堺地区ほうじ,堺  ,,,,みなべ町,避難場所,地震　津波,,,☆☆☆,,,,,,12.1,135.3325540 ,33.7465360 ,,,,,,,,みなべ町堺,
堺地区しんばし山,堺  ,,,,みなべ町,避難場所,地震　津波,,,☆☆,,,,,,22.5,135.3350370 ,33.7461750 ,,,,,,,,みなべ町堺,
鎌田池公園（周辺）,東吉田  外,,,,みなべ町,避難場所,津波,,,☆☆,,,,,,10,135.3298451 ,33.7750097 ,,,,,,,,みなべ町東吉田,
猪ノ山,片町 芝崎,,,,みなべ町,避難場所,津波,,,☆☆,,,,,,31.1,135.3270276 ,33.7686513 ,,,,,,,,みなべ町芝,
六十川会場,東本庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,41.3,135.3429282 ,33.8132220 ,,,,,,30,,みなべ町東本庄1340,
来迎寺,東本庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,土砂災害予測地域　浸水予測地域　,☆,☆☆,,,,,,18.5,135.3320534 ,33.8004389 ,,,,,,100,,みなべ町東本庄897,
木の川会場,木の川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,148,135.3919720 ,33.8554648 ,,,,,,30,,みなべ町清川1068-5,
名之内多目的集会場,名之内  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,203.2,135.4245959 ,33.8483161 ,,,,,,50,,みなべ町清川3807-1,
万福寺,大川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,185,135.4091763 ,33.8452217 ,,,,,,40,,みなべ町清川2833,
万年寺,島之瀬  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,85,135.3629748 ,33.8416982 ,,,,,,50,,みなべ町島之瀬694,
本誓寺,軽井川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,194,135.4002300 ,33.8558576 ,,,,,,40,,みなべ町清川1417,
北道会館,北道 千鹿浦  気佐藤,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,7,135.3200766 ,33.7704826 ,,,,,,43,,みなべ町北道59-1,
辺川会場,東本庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,24.5,135.3325769 ,33.8126337 ,,,,,,30,,みなべ町東本庄1260-1,
伏山・向山会館,西岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,9.7,135.2755390 ,33.7826660 ,,,,,,20,,みなべ町西岩代365-1,
備長炭振興館,軽井川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,161.2,135.3951500 ,33.8513293 ,,,,,,30,,みなべ町清川1267,
晩稲区民会館,晩稲  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,,☆☆,,,,,,,11.7,135.3391317 ,33.7849473 ,,,,,,100,,みなべ町晩稲1231,
南部保育所,芝崎  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,7.4,135.3271768 ,33.7712289 ,,,,,,125,,みなべ町東吉田11,
南部中学校　体育館,片町  外,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,5.5,135.3223640 ,33.7642714 ,,,,,,270,,みなべ町芝510,
南部中学校　校舎,片町 外,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,5.5,135.3223640 ,33.7642714 ,,,,,,300,,みなべ町芝510,
南部小学校　校舎,新町 外,,,津波は3階以上,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,,,,,7,135.3216400 ,33.7662000 ,,,,,,300,,みなべ町北道289,
南部小学校　体育館,新町 外,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,7,135.3216400 ,33.7662000 ,,,,,,1000,,みなべ町北道289,
南部高等学校　校舎,片町 芝崎,,,津波は3号館3階以上,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,,,,,7,135.3256060 ,33.7647480 ,,,,,,300,,みなべ町芝407,
南部公民館　岩代分館,東岩代 西岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震化済　,,,,,17.5,135.2811554 ,33.7820605 ,,,,,,45,,みなべ町西岩代1648,
南道会館,南道 千鹿浦  気佐藤,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,津波浸水予測地域,☆☆☆,,耐震　,,,,,6.5,135.3182286 ,33.7682023 ,,,,,,39,,みなべ町南道118-1,
徳蔵区民会館,徳蔵  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆,,,,,,,6.4,135.3223471 ,33.7819393 ,,,,,,30,,みなべ町徳蔵275-3,
道林寺,熊岡 晩稲 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,,☆☆,☆☆☆,,,,,,22.1,135.3374091 ,33.7800840 ,,,,,,50,,みなべ町熊岡82,
東本庄区民会館,東本庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆,,,,,,11.5,135.3311157 ,33.7983309 ,,,,,,50,,みなべ町東本庄571,
東中村会場,東岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,,☆☆,☆☆,,,,,,15.2,135.2883715 ,33.7821264 ,,,,,,10,,みなべ町東岩代85-1,
東神野川区民会館,東神野川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,115.8,135.3761760 ,33.8498660 ,,,,,,30,,みなべ町東神野川490-1,
東吉田会館,東吉田 新庄 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,5.9,135.3260684 ,33.7745256 ,,,,,,34,,みなべ町東吉田213,
島之瀬多目的集会場,島之瀬  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,93.2,135.3664762 ,33.8462406 ,,,,,,30,,みなべ町島之瀬685,
鶴の湯温泉,熊瀬川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,80,135.3199610 ,33.8352110 ,,,,,,50,,みなべ町熊瀬川47,
超世寺,筋 徳蔵 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆,,,,,,,7.3,135.3227672 ,33.7845467 ,,,,,,100,,みなべ町筋242,
猪の山集会所,片町 芝崎 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,25,135.3289571 ,33.7684047 ,,,,,,14,,みなべ町芝10-6,
谷口区民会館,谷口,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,9.2,135.3278642 ,33.7890866 ,,,,,,50,,みなべ町谷口357,
滝会場,滝,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,101.5,135.3476560 ,33.8429170 ,,,,,,30,,みなべ町滝645-1,
大川区民会館,大川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,175.8,135.4039990 ,33.8463870 ,,,,,,50,,みなべ町清川2538-1,
西本庄多目的集会場,西本庄,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,☆☆,耐震　,,,,,26.5,135.3273317 ,33.8077400 ,,,,,,30,,みなべ町西本庄773,
西本庄区民会館,西本庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,☆☆,耐震　,,,,,21.5,135.3266935 ,33.8068322 ,,,,,,50,,みなべ町西本庄746,
西中村会場,西岩代  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆,,,,,,,11.5,135.2737656 ,33.7884151 ,,,,,,12,,みなべ町西岩代1257-2,
清川中学校　体育館,軽井川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,160.1,135.3994510 ,33.8545820 ,,,,,,1000,,みなべ町清川2202,
清川小学校　体育館,軽井川 大川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,181.9,135.3998200 ,33.8498130 ,,,,,,500,,みなべ町清川2340,
清川小学校　校舎,軽井川 大川 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,181.9,135.3998200 ,33.8498130 ,,,,,,500,,みなべ町清川2340,
新福寺,山内,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆,,,,,,,6.2,135.3162730 ,33.7771130 ,,,,,,30,,みなべ町山内848,
新庄会館,新庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆,,,,,,,5.6,135.3216826 ,33.7796041 ,,,,,,25,,みなべ町気佐藤473,
埴田集落センター,埴田,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆,,,,,,,6,135.3281591 ,33.7599952 ,,,,,,63,,みなべ町埴田276-1,
上南部中学校　体育館,谷口 東本庄,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,,☆☆☆,,耐震　,,,,,11.3,135.3313720 ,33.7919080 ,,,,,,1000,,みなべ町東本庄91,
上南部小学校　体育館,谷口,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,10.7,135.3284300 ,33.7911420 ,,,,,,1000,,みなべ町谷口549,
十輪寺,滝  高野 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,,☆☆,,,,,,,91,135.3405596 ,33.8458272 ,,,,,,100,,みなべ町滝1214,
受領会場,東本庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,62.8,135.3549722 ,33.8138908 ,,,,,,30,,みなべ町東本庄1708,
芝崎会館,芝崎,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,6,135.3263200 ,33.7682660 ,,,,,,20,,みなべ町芝261,
芝会館,芝,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,6.7,135.3225070 ,33.7709990 ,,,,,,20,,みなべ町芝721-10,
市井川区民会館,市井川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,110.3,135.3484486 ,33.8629067 ,,,,,,30,,みなべ町市井川485-1,
堺児童会館,堺  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,6,135.3305495 ,33.7452121 ,,,,,,9,,みなべ町堺364-1,
国民宿舎紀州路みなべ,埴田,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　,☆☆,☆☆,耐震　,,,,,23.4,135.3240550 ,33.7515980 ,,,,,,300,,みなべ町埴田1540,
高野区民会館,高野  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,96.7,135.3401271 ,33.8561277 ,,,,,,40,,みなべ町高野526-1,
高城保育所,広野  滝,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,63,135.3562480 ,33.8466750 ,,,,,,30,,みなべ町広野9,
高城中学校　体育館,広野  滝,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,92.9,135.3559140 ,33.8491190 ,,,,,,1000,,みなべ町滝81,
高城中学校　校舎,広野  滝,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　,☆,,耐震　,,,,,92.9,135.3559140 ,33.8491190 ,,,,,,300,,みなべ町滝81,
高城小学校　体育館,土井  市井川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,122,135.3507700 ,33.8532100 ,,,,,,500,,みなべ町土井431,
高城小学校　校舎,土井  市井川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,122,135.3507700 ,33.8532100 ,,,,,,300,,みなべ町土井431,
高城高齢者センター,高野  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,87.8,135.3405665 ,33.8517727 ,,,,,,50,,みなべ町高野1404,
広野区民会館,広野  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,72.7,135.3585088 ,33.8451844 ,,,,,,30,,みなべ町広野182-1,
光明寺,晩稲  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,,☆☆,,,,,,,12.4,135.3398956 ,33.7867113 ,,,,,,100,,みなべ町晩稲1007,
光照寺,西岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,,☆☆,☆☆☆,,,,,,38.8,135.2709860 ,33.7847410 ,,,,,,30,,みなべ町西岩代495,
戸仲会場,西岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆,☆☆,耐震　,,,,,23.8,135.2712882 ,33.7972343 ,,,,,,13,,みなべ町西岩代801-1,
熊瀬川旧集荷場,熊瀬川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,142.5,135.3178500 ,33.8378100 ,,,,,,20,,みなべ町熊瀬川50,
筋児童会館,筋,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,,☆☆☆,,,,,,,12,135.3226060 ,33.7879350 ,,,,,,20,,みなべ町筋313-1,
筋区民会館,筋  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,9.2,135.3225867 ,33.7879028 ,,,,,,50,,みなべ町筋313-1,
極楽寺,西本庄  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　津波,土砂災害予測地域　浸水予測地域　,☆,,,,,,,21.5,135.3260677 ,33.8061146 ,,,,,,100,,みなべ町西本庄830,
久木会場,東岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆,☆☆,耐震　,,,,,35.5,135.2963613 ,33.7955770 ,,,,,,24,,みなべ町東岩代1625-2,
気佐藤会館,気佐藤  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,津波浸水予測地域,☆☆☆,,耐震　,,,,,6.1,135.3169986 ,33.7684719 ,,,,,,25,,みなべ町気佐藤42,
岩代小学校　体育館,東岩代 西岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　,☆☆,☆☆,耐震　,,,,,26,135.2814270 ,33.7816750 ,,,,,,1000,,みなべ町西岩代2162,
介護老人福祉施設 虹,埴田,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,22.5,135.3276020 ,33.7517500 ,,,,,,300,,みなべ町埴田1450-1,
駅前集会所,芝崎,,,,みなべ町,避難所を兼ねる避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,7.4,135.3247150 ,33.7664370 ,,,,,,10,,みなべ町芝355-9,
ゆうゆう館,堺 植田 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,16,135.3268848 ,33.7522606 ,,,,,,183,,みなべ町埴田1444-1,
みなべ町保健福祉センター,谷口 東本庄,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,,耐震　,,,,,11,135.3302929 ,33.7930552 ,,,,,,300,,みなべ町東本庄100,
みなべ町社会福祉センター,片町  新町,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,津波浸水予測地域,☆☆☆,,耐震　,,,,,8,135.3234510 ,33.7660470 ,,,,,,300,,みなべ町芝447-2,
みなべ町介護予防センター,晩稲,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,,☆☆☆,,耐震　,,,,,11,135.3364960 ,33.7858480 ,,,,,,20,,みなべ町晩稲148-1,
ひかり保育所,東岩代  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆,☆☆,耐震　,,,,,19.6,135.2864570 ,33.7859587 ,,,,,,66,,みなべ町東岩代2059,
さくら会館,片町 芝崎,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,31.1,135.3290450 ,33.7691200 ,,,,,,25,,みなべ町芝7-2,
旧清川中学校　校舎,軽井川,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,160.1,135.3994510 ,33.8545820 ,,,,,,300,,みなべ町清川2202,
うめ振興館,谷口,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,,,,,12.3,135.3270940 ,33.7906970 ,,,,,,200,,みなべ町谷口538-1,
なかよし作業所,埴田,,,,みなべ町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,16.1,135.3265940 ,33.7524680 ,,,,,,100,,みなべ町埴田1444-1,
特別養護老人ホームときわ寮梅の里,,,,,みなべ町,福祉避難所,,,,,耐震　,,,,,,135.3422062 ,33.8431850 ,,,,,,,,みなべ町滝437,
介護老人福祉施設　虹,,,,,みなべ町,福祉避難所,,,,,耐震　,,,,,,135.3278621 ,33.7514535 ,,,,,,,,みなべ町埴田1450-1,
清川公民館,軽井川  ,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,160.2,135.3988040 ,33.8533465 ,,,,,,300,,みなべ町清川2223-3,
高城公民館,広野  滝,,,,みなべ町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震化済　,,,,,63,135.3556716 ,33.8468251 ,,,,,,200,,みなべ町広野9,
熊岡区民会館,熊岡 晩稲 ,,,,みなべ町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,7,135.3357940 ,33.7793300 ,,,,,,50,,みなべ町熊岡386,
上南部中学校　校舎,谷口 東本庄,,,,みなべ町,避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,,耐震　,,,,,11.3,135.3313720 ,33.7919080 ,,,,,,,,みなべ町東本庄91,
みなべ町生涯学習センター,谷口 東本庄,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,,,,,10.9,135.3305860 ,33.7915890 ,,,,,,300,,みなべ町谷口301-4,
上南部小学校　校舎,谷口 東本庄 ,,,,みなべ町,避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆☆,耐震　,,,,,10.7,135.3284300 ,33.7911420 ,,,,,,,,みなべ町谷口549,
岩代小学校　校舎,東岩代 西岩代,,,,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　,☆☆,☆☆,耐震　,,,,,26,135.2814270 ,33.7816750 ,,,,,,300,,みなべ町西岩代2162,
